Nummer;Datum;Ort;Name_voll;GND;Wiki;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Jahr;VON/AN;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki_x;text;url;coordinates_wiki_y;place_id
2778;08.11.;Schaffhausen;Johann HeinrichMaurer;116856092;https://hls-dhs-dss.ch/de/articles/042993/2008-08-22/;;Bern;Burgerbibliothek;1842;AN;lassberg-correspondent-0202;Maurer von Constant, Johann Heinrich;male;1801;Historiker,Bibliothekar,Pfarrer,Lehrer;4;-;-;;;47.7,8.63333333;lassberg-place-0132
1639;29.10.;Schaffhausen;Johann Joseph Anton von Schellenberg;-;-;;Karlsruhe;Badische Landesbibliothek;1809;AN;lassberg-correspondent-0204;-;-;-;-;-;-;-;;;47.7,8.63333333;lassberg-place-0132
1642;05.01.;Schaffhausen;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1810;AN;lassberg-correspondent-0224;Ittner, Joseph Albrecht von;male;1754;Politiker,Schriftsteller,Diplomat,Jurist;2;-;-;;;47.7,8.63333333;lassberg-place-0132
1875;01.11.;Schaffhausen;Joseph GÃ¶rres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;;;;1820;AN;lassberg-correspondent-0231;GÃ¶rres, Joseph von;male;1776;Historiker,Publizist;10;Prof.;-;Franz Binder (Hg.), Joseph von GÃ¶rres. Gesammelte Briefe. Bd. 2, MÃ¼nchen 1874, S. 618;https://books.google.de/books?id=CJxhAAAAcAAJ;47.7,8.63333333;lassberg-place-0132
1877;14.11.;Schaffhausen;Joseph GÃ¶rres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;;;;1820;AN;lassberg-correspondent-0231;GÃ¶rres, Joseph von;male;1776;Historiker,Publizist;10;Prof.;-;Franz Binder (Hg.), Joseph von GÃ¶rres. Gesammelte Briefe. Bd. 2, MÃ¼nchen 1874, S. 621;https://books.google.de/books?id=CJxhAAAAcAAJ;47.7,8.63333333;lassberg-place-0132
3175;11.08.;Schaffhausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1854;AN;lassberg-correspondent-0167;Hurter, Friedrich von;male;1787;Historiker,Theologe;20;-;47.7,8.63333333;;;47.7,8.63333333;lassberg-place-0132
86;01.05.;Scheer;Elisabeth zu FÃ¼rstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1808;VON;lassberg-correspondent-0076;FÃ¼rstenberg, Elisabeth zu;female;1767;-;-;-;-;;;-;lassberg-place-0133
88;13.05.;Scheer;Elisabeth zu FÃ¼rstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1808;VON;lassberg-correspondent-0076;FÃ¼rstenberg, Elisabeth zu;female;1767;-;-;-;-;;;-;lassberg-place-0133
89;25.05.;Scheer;Elisabeth zu FÃ¼rstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1808;VON;lassberg-correspondent-0076;FÃ¼rstenberg, Elisabeth zu;female;1767;-;-;-;-;;;-;lassberg-place-0133
92;07.06.;Scheer;Elisabeth zu FÃ¼rstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1808;VON;lassberg-correspondent-0076;FÃ¼rstenberg, Elisabeth zu;female;1767;-;-;-;-;;;-;lassberg-place-0133
93;08.06.;Scheer;Elisabeth zu FÃ¼rstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1808;VON;lassberg-correspondent-0076;FÃ¼rstenberg, Elisabeth zu;female;1767;-;-;-;-;;;-;lassberg-place-0133
95;18.06.;Scheer;Elisabeth zu FÃ¼rstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1808;VON;lassberg-correspondent-0076;FÃ¼rstenberg, Elisabeth zu;female;1767;-;-;-;-;;;-;lassberg-place-0133
96;20.06.;Scheer;Elisabeth zu FÃ¼rstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1808;VON;lassberg-correspondent-0076;FÃ¼rstenberg, Elisabeth zu;female;1767;-;-;-;-;;;-;lassberg-place-0133
97;22.06.;Scheer;Elisabeth zu FÃ¼rstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1808;VON;lassberg-correspondent-0076;FÃ¼rstenberg, Elisabeth zu;female;1767;-;-;-;-;;;-;lassberg-place-0133
2467;03.06.;Schinznach;Johann Heinrich Tanner;1060060795;https://de.wikipedia.org/wiki/Johann_Heinrich_Tanner;;Aarau;Staatsarchiv;1833;AN;lassberg-correspondent-0201;Tanner, Johann Heinrich;male;1799;Textilhandel,Politiker;-;-;47.45,8.15;Eduard Vischer, Politik und Freundschaft. Der Briefwechsel des Freiherrn J. von LaÃŸberg und K.R. Tanners in Auswahl. In: Argovia 60 (1948), S. 89-149, S. 135/t;https://www.e-periodica.ch/digbib/view?pid=arg-001%253A1948%253A60;47.45,8.15;lassberg-place-0134
3090;20.08.;SchwÃ¤bisch Hall ;Georg Heinrich Merz;116912650;https://de.wikipedia.org/wiki/Georg_Heinrich_von_Merz;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1850;AN;lassberg-correspondent-0136;Merz, Heinrich;male;1816;PrÃ¤lat,Redakteur,Evangelischer Theologe;9;Dr. phil.;49.11222222,9.7375;;;-;lassberg-place-0135
1677;03.02.;Sigmaringen;Amalie Zephyrine von Salm-Kyrburg;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1817;AN;lassberg-correspondent-0012;Amalie Zephyrine, Hohenzollern-Sigmaringen, FÃ¼rstin;female;1760;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
2407;07.03.;Sigmaringen;Amalie Zephyrine von Salm-Kyrburg;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1832;AN;lassberg-correspondent-0012;Amalie Zephyrine, Hohenzollern-Sigmaringen, FÃ¼rstin;female;1760;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1653;05.04.;Sigmaringen;Anton Aloys Meinrad Franz von Hohenzollern-Sigmaringen;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1813;AN;lassberg-correspondent-0019;Anton Aloys, Hohenzollern-Sigmaringen, FÃ¼rst;notKnown;1762;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1668;13.05.;Sigmaringen;Anton Aloys Meinrad Franz von Hohenzollern-Sigmaringen;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1816;AN;lassberg-correspondent-0019;Anton Aloys, Hohenzollern-Sigmaringen, FÃ¼rst;notKnown;1762;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1943;12.04.;Sigmaringen;Anton Aloys Meinrad Franz von Hohenzollern-Sigmaringen;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1822;AN;lassberg-correspondent-0019;Anton Aloys, Hohenzollern-Sigmaringen, FÃ¼rst;notKnown;1762;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1944;Dass.;Sigmaringen;Anton Aloys Meinrad Franz von Hohenzollern-Sigmaringen;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);;Sigmaringen;Staatsarchiv;1822;AN;lassberg-correspondent-0019;Anton Aloys, Hohenzollern-Sigmaringen, FÃ¼rst;notKnown;1762;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1740;09.02.;Sigmaringen;Charles de Voumard;-;-;;Luzern;Staatsarchiv;1818;AN;lassberg-correspondent-0063;-;-;-;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1967;14.01.;Sigmaringen;Friedrich von LaÃŸberg;100557929;https://de.wikipedia.org/wiki/Friedrich_von_La%C3%9Fberg;;Luzern;Staatsarchiv;1823;AN;lassberg-correspondent-0124;LaÃŸberg, Friedrich von;male;1798;Verwaltungsbeamter;1;Dr. jur.;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
555;13.09.;Sigmaringen;Gustav Schwab;118762745;https://de.wikipedia.org/wiki/Gustav_Schwab;;TÃ¼bingen;UniversitÃ¤tsbibliothek;1826;VON;lassberg-correspondent-0145;Schwab, Gustav;male;1792;Evangelischer Theologe,Gymnasiallehrer,Pfarrer,Klassischer Philologe,Schriftsteller,Literarhistoriker;8;Prof. Dr. theol. h.c.;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
556;14.09.;Sigmaringen;Gustav Schwab;118762745;https://de.wikipedia.org/wiki/Gustav_Schwab;;TÃ¼bingen;UniversitÃ¤tsbibliothek;1826;VON;lassberg-correspondent-0145;Schwab, Gustav;male;1792;Evangelischer Theologe,Gymnasiallehrer,Pfarrer,Klassischer Philologe,Schriftsteller,Literarhistoriker;8;Prof. Dr. theol. h.c.;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1001;05.07.;Sigmaringen;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1838;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
842;23.04.;Sigmaringen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;?;;;1833;VON;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;48.08666667,9.21638889;Wilhelm Schirmer, Aus dem Briefwechsel J. H. von Wessenbergs weil. Verwesers des Bistums Konstanz. Konstanz 1912, S. 182/t;-;48.08666667,9.21638889;lassberg-place-0136
2463;23.04.;Sigmaringen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;;;;1833;AN;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;48.08666667,9.21638889;Wilhelm Schirmer, Aus dem Briefwechsel J. H. von Wessenbergs weil. Verwesers des Bistums Konstanz. Konstanz 1912, S. 182/t;-;48.08666667,9.21638889;lassberg-place-0136
1678;06.03.;Sigmaringen;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;116957433;https://de.wikipedia.org/wiki/Karl_(Hohenzollern-Sigmaringen);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1817;AN;lassberg-correspondent-0248;Karl, Hohenzollern-Sigmaringen, FÃ¼rst;male;1785;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1681;20.03.;Sigmaringen;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;116957433;https://de.wikipedia.org/wiki/Karl_(Hohenzollern-Sigmaringen);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1817;AN;lassberg-correspondent-0248;Karl, Hohenzollern-Sigmaringen, FÃ¼rst;male;1785;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1774;20.04.;Sigmaringen;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;116957433;https://de.wikipedia.org/wiki/Karl_(Hohenzollern-Sigmaringen);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1818;AN;lassberg-correspondent-0248;Karl, Hohenzollern-Sigmaringen, FÃ¼rst;male;1785;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
1940;07.04.;Sigmaringen;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;116957433;https://de.wikipedia.org/wiki/Karl_(Hohenzollern-Sigmaringen);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1822;AN;lassberg-correspondent-0248;Karl, Hohenzollern-Sigmaringen, FÃ¼rst;male;1785;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
2847;10.11.;Sigmaringen;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;116957433;https://de.wikipedia.org/wiki/Karl_(Hohenzollern-Sigmaringen);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1844;AN;lassberg-correspondent-0248;Karl, Hohenzollern-Sigmaringen, FÃ¼rst;male;1785;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
2858;21.02.;Sigmaringen;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;116957433;https://de.wikipedia.org/wiki/Karl_(Hohenzollern-Sigmaringen);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1845;AN;lassberg-correspondent-0248;Karl, Hohenzollern-Sigmaringen, FÃ¼rst;male;1785;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
3060;16.12.;Sigmaringen;Karl Anton Joachim Zephyrinus Friedrich Meinrad von Hohenzollern;131601598;https://de.wikipedia.org/wiki/Karl_Anton_(Hohenzollern);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1849;AN;lassberg-correspondent-0249;Hohenzollern-Sigmaringen, Karl Anton, FÃ¼rst von;male;1811;Politiker,Jurist;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
3063;22.01.;Sigmaringen;Karl Anton Joachim Zephyrinus Friedrich Meinrad von Hohenzollern;131601598;https://de.wikipedia.org/wiki/Karl_Anton_(Hohenzollern);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1850;AN;lassberg-correspondent-0249;Hohenzollern-Sigmaringen, Karl Anton, FÃ¼rst von;male;1811;Politiker,Jurist;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
3121;15.09.;Sigmaringen;Karl Anton Joachim Zephyrinus Friedrich Meinrad von Hohenzollern;131601598;https://de.wikipedia.org/wiki/Karl_Anton_(Hohenzollern);;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1851;AN;lassberg-correspondent-0249;Hohenzollern-Sigmaringen, Karl Anton, FÃ¼rst von;male;1811;Politiker,Jurist;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
554;05.09.;Sigmaringen;Ludwig Uhland;118625063;https://de.wikipedia.org/wiki/Ludwig_Uhland;;Marbach am Neckar;Schiller Nationalmuseum;1826;VON;lassberg-correspondent-0288;Uhland, Ludwig;male;1787;Jurist,Abgeordneter,Literarhistoriker,Politiker,Hochschullehrer,Germanist,Librettist,Schriftsteller;8;Dr.;48.08666667,9.21638889;Franz Pfeiffer (Hg.), Briefwechsel zwischen Joseph Freiherrn von LaÃŸberg und Ludwig Uhland. Wien 1870, S. 75-78;https://www.digitale-sammlungen.de/en/view/bsb10620870?page=1;48.08666667,9.21638889;lassberg-place-0136
1585;09.05.;Sigmaringen;VaterlÃ¤ndische Gesellschaft der Ã„nte und Naturforscher Schwabens;-;-;;Karlsruhe;Badische Landesbibliothek;1802;AN;lassberg-correspondent-0355;-;-;-;-;-;-;48.08666667,9.21638889;;;48.08666667,9.21638889;lassberg-place-0136
999;03.07.;Sigmaringen;August Naef;101891733;https://de.wikipedia.org/wiki/August_Naef;;St.Gallen;Kantonsbibliothek;1838;VON;lassberg-correspondent-0026;Naef, August;male;1806;Stadtschreiber,Politiker;1;-;-;;;48.08666667,9.21638889;lassberg-place-0136
998;03.07.;Sigmaringen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;St.Gallen;BischÃ¶fliches Archiv;1838;VON;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;-;;;48.08666667,9.21638889;lassberg-place-0136
1000;03.07.;Sigmaringen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;;Frauenfeld;Thurgauische Kantonsbibliothek;1838;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;-;;;48.08666667,9.21638889;lassberg-place-0136
3133;14.08.;Soden bei Frankfurt;Georg Heinrich Pertz;118592858;https://de.wikipedia.org/wiki/Georg_Heinrich_Pertz;;Karlsruhe;Badische Landesbibliothek;1852;AN;lassberg-correspondent-0137;Pertz, Georg Heinrich;male;1795;Bibliothekar,Redakteur,Historiker;1;-;-;;;-;lassberg-place-0137
2691;09.08.;Solothurn;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);;Marbach am Neckar;Schiller Nationalmuseum;1840;AN;lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.21666667,7.53333333;;;47.21666667,7.53333333;lassberg-place-0138
1915;16.06.;Sommeri (Thurgau);Joseph Anton HungerbÃ¼hler;-;-;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1821;AN;lassberg-correspondent-0227;-;-;-;-;-;-;-;;;-;lassberg-place-0139
1917;17.06.;Sommeri (Thurgau);Joseph Anton HungerbÃ¼hler;-;-;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1821;AN;lassberg-correspondent-0227;-;-;-;-;-;-;-;;;-;lassberg-place-0139
2358;08.04.;Sondelfingen;Carl Christian Gratianus;116823860;-;;Karlsruhe;Badische Landesbibliothek;1831;AN;lassberg-correspondent-0053;Gratianus, Carl Christian;male;1780;Pfarrer;-;-;-;;;-;lassberg-place-0140
3047;27.08.;St. Gallen;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1849;AN;lassberg-correspondent-0043;Zeerleder, Bernhard von;male;1788;Politiker;-;-;-;;;47.42416667,9.37083333;lassberg-place-0141
1850;12.04.;St. Gallen;Bersinger;-;-;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1820;AN;lassberg-correspondent-0045;-;-;-;-;-;-;-;;;47.42416667,9.37083333;lassberg-place-0141
1785;13.06.;St. Gallen;Brunschweiler;-;-;;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1818;AN;lassberg-correspondent-0047;-;-;-;-;-;-;-;;;47.42416667,9.37083333;lassberg-place-0141
2457;13.01.;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1833;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;-;Arthur Brunhart, Eine Freundschaft Ã¼ber den Bodensee. Briefe zwischen Joseph von LaÃŸberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins fÃ¼r Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 125;https://www.digishelf.de/piresolver?id=bsz408032952;47.42416667,9.37083333;lassberg-place-0141
2461;03.04.;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1833;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;-;Arthur Brunhart, Eine Freundschaft Ã¼ber den Bodensee. Briefe zwischen Joseph von LaÃŸberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins fÃ¼r Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 127;https://www.digishelf.de/piresolver?id=bsz408032952;47.42416667,9.37083333;lassberg-place-0141
2466;24.05.;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1833;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;-;Arthur Brunhart, Eine Freundschaft Ã¼ber den Bodensee. Briefe zwischen Joseph von LaÃŸberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins fÃ¼r Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 128;https://www.digishelf.de/piresolver?id=bsz408032952;47.42416667,9.37083333;lassberg-place-0141
2469;30.06.;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1833;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;-;Arthur Brunhart, Eine Freundschaft Ã¼ber den Bodensee. Briefe zwischen Joseph von LaÃŸberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins fÃ¼r Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 130;https://www.digishelf.de/piresolver?id=bsz408032952;47.42416667,9.37083333;lassberg-place-0141
2476;09.11.;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1833;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;-;Arthur Brunhart, Eine Freundschaft Ã¼ber den Bodensee. Briefe zwischen Joseph von LaÃŸberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins fÃ¼r Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 132;https://www.digishelf.de/piresolver?id=bsz408032952;47.42416667,9.37083333;lassberg-place-0141
2480;06.12.;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1833;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;-;Arthur Brunhart, Eine Freundschaft Ã¼ber den Bodensee. Briefe zwischen Joseph von LaÃŸberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins fÃ¼r Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 134;https://www.digishelf.de/piresolver?id=bsz408032952;47.42416667,9.37083333;lassberg-place-0141
2489;09.02.;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1834;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;-;Arthur Brunhart, Eine Freundschaft Ã¼ber den Bodensee. Briefe zwischen Joseph von LaÃŸberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins fÃ¼r Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 136;https://www.digishelf.de/piresolver?id=bsz408032952;47.42416667,9.37083333;lassberg-place-0141
2664;12.07.;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1839;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;-;Arthur Brunhart, Eine Freundschaft Ã¼ber den Bodensee. Briefe zwischen Joseph von LaÃŸberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins fÃ¼r Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 162;https://www.digishelf.de/piresolver?id=bsz408032952;47.42416667,9.37083333;lassberg-place-0141
