ID;Nummer_Harris;Ort;Name;GND;Wiki;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Jahr;VON/AN;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki;text;url;place_id;Datum;letter_text;status_letter_text;summary_en;persons_mentioned;topics_mentioned;normalized_text
lassberg-letter-2688;1333;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;119;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;Joseph Ludolph Wohleb, Der Übergang der Sammlungen Joseph von Laßbergs an das Haus Fürstenberg. In: ZGO 97 (1949), S. 229-47, S. 233/t;-;lassberg-place-0101;1847-09-10;;;;;;
lassberg-letter-2689;1335;Meersburg;Karl Egon III. zu Fürstenberg;118694154;https://de.wikipedia.org/wiki/Karl_Egon_III._zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0250;Fürstenberg, Karl Egon zu;male;1820;General;-;-;47.7,9.26666667;;;lassberg-place-0101;1847-09-15;;;;;;
lassberg-letter-2690;2955;Weissenburg;Ludwig von Madroux;102520011;https://d-nb.info/gnd/102520011;;Dortmund;Stadt- und Landesbibliothek;1847;AN;lassberg-correspondent-0289;Madroux, Ludwig von;notKnown;-;-;-;-;-;;;lassberg-place-0159;1847-09-20;;;;;;
lassberg-letter-2691;2956;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1847;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;47.42416667,9.37083333;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 104 (1986), S. 123-62, S. 130;https://www.digishelf.de/objekt/bsz014854767_1986/143/;lassberg-place-0141;1847-09-22;;;;;;
lassberg-letter-2692;2957;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1847;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;47.42416667,9.37083333;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 104 (1986), S. 123-62, S. 131;https://www.digishelf.de/objekt/bsz014854767_1986/143/;lassberg-place-0141;1847-10-06;;;;;;
lassberg-letter-2693;2958;Zürich;Gerold Ludwig Meyer von Knonau;100372724;https://de.wikipedia.org/wiki/Gerold_Meyer_von_Knonau_(Archivar);;Dortmund;Stadt- und Landesbibliothek;1847;AN;lassberg-correspondent-0140;Meyer von Knonau, Gerold Ludwig;male;1804;Archivar,Geograf,Historiker;10;-;47.37444444,8.54111111;Karl Siegfried Bader (Hg.), Joseph von Lassberg. Mittler und Sammler. Aufsätze zu seinem 100. Todestag. Stuttgart 1955, S. 248;-;lassberg-place-0166;1847-10-10;;;;;;
lassberg-letter-2694;1336;Meersburg;Franz Josef Mone;118861476;https://de.wikipedia.org/wiki/Franz_Josef_Mone;133;Heidelberg;Universitätsbibliothek;1847;VON;lassberg-correspondent-0100;Mone, Franz Joseph;male;1796;Archivar,Germanist,Historiker;9;Prof. Dr. phil.;47.7,9.26666667;Max Freiherr von Waldberg, Briefe von Jacob und Wilhelm Grimm, Karl Lachmann, Creuzer und Joseph von Lassberg an F.J. Mone. In: Neue Heidelberger Jahrbücher 7 (1897), S. 68-94 und 225-60. Betr. Lassberg 237-60, S. 252;https://digi.ub.uni-heidelberg.de/diglit/hdjb1897;lassberg-place-0101;1847-10-14;;;;;;
lassberg-letter-2695;1337;Unbekannt;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;-;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 24;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0152;1847-10-20;;;;;;
lassberg-letter-2696;1338;Unbekannt;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;139;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;-;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 21;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0152;1847-10-25;;;;;;
lassberg-letter-2697;1339;Unbekannt;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;-;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 23;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0152;1847-10-26;;;;;;
lassberg-letter-2698;2959;Ansbach;Ludwig von Madroux;102520011;https://d-nb.info/gnd/102520011;;Dortmund;Stadt- und Landesbibliothek;1847;AN;lassberg-correspondent-0289;Madroux, Ludwig von;notKnown;-;-;-;-;49.3,10.58333333;;;lassberg-place-0006;1847-10-30;;;;;;
lassberg-letter-2699;1340;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;144;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;47.7,9.26666667;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 25;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0101;1847-11-07;;;;;;
lassberg-letter-2700;1341;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;166;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;47.7,9.26666667;;;lassberg-place-0101;1847-11-09;;;;;;
lassberg-letter-2701;1342;Meersburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;148;St.Gallen;Bischöfliches Archiv;1847;VON;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;47.7,9.26666667;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 104 (1986), S. 123-62, S. 132;https://www.digishelf.de/objekt/bsz014854767_1986/143/;lassberg-place-0101;1847-11-15;;;;;;
lassberg-letter-2702;2960;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1847;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;47.42416667,9.37083333;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 104 (1986), S. 123-62, S. 134;https://www.digishelf.de/objekt/bsz014854767_1986/143/;lassberg-place-0141;1847-11-22;;;;;;
lassberg-letter-2703;1343;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;152;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;47.7,9.26666667;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 37;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0101;1847-11-23;;;;;;
lassberg-letter-2704;2961;Ansbach;Ludwig von Madroux;102520011;https://d-nb.info/gnd/102520011;;Dortmund;Stadt- und Landesbibliothek;1847;AN;lassberg-correspondent-0289;Madroux, Ludwig von;notKnown;-;-;-;-;49.3,10.58333333;;;lassberg-place-0006;1847-11-24;;;;;;
lassberg-letter-2705;1344;Meersburg;Jacobea von Liebenau;-;-;156;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0171;-;-;-;-;-;-;47.7,9.26666667;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 37f;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0101;1847-11-29;;;;;;
lassberg-letter-2706;2962;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1847;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;47.42416667,9.37083333;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 104 (1986), S. 123-62, S. 135;https://www.digishelf.de/objekt/bsz014854767_1986/143/;lassberg-place-0141;1847-11-29;;;;;;
lassberg-letter-2707;1345;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;157;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;47.7,9.26666667;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 39;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0101;1847-11-30;;;;;;
lassberg-letter-2708;1346;Meersburg;Jacobea von Liebenau;-;-;161;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0171;-;-;-;-;-;-;47.7,9.26666667;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 4;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0101;1847-12-05;;;;;;
lassberg-letter-2709;1347;Meersburg;Friedrich Carl von und zu Brenken;116484985;https://de.wikipedia.org/wiki/Friedrich_Carl_von_und_zu_Brenken;167;Erpernburg;Archiv der Freiherren von und zu Brenken;1847;VON;lassberg-correspondent-0113;Brenken, Friedrich Karl Dominik von und zu;male;1790;Politiker;-;-;47.7,9.26666667;Alfred Cohausz, Der Schwager der Annette von Droste. 20 unbekannte Briefe des Reichsfreiherrn Joseph von Laszberg aus den Jahren 1814 (richtig: 1817)-1849. In: WZ 95 (1939), S. 45-87, S. 74;https://www.lwl.org/westfaelische-geschichte/txt/wz-9716.pdf;lassberg-place-0101;1847-12-09;;;;;;
lassberg-letter-2710;1348;Meersburg;Ferdinand Keller;100732917;https://de.wikipedia.org/wiki/Ferdinand_Keller_(Altertumsforscher);168;Zürich;Landesmuseum;1847;VON;lassberg-correspondent-0087;Keller, Ferdinand;male;1800;Archäologe,Prähistoriker;10;Dr. phil. h.c.;47.7,9.26666667;Karl Siegfried Bader (Hg.), Joseph von Lassberg. Mittler und Sammler. Aufsätze zu seinem 100. Todestag. Stuttgart 1955, S. 284;-;lassberg-place-0101;1847-12-11;;;;;;
lassberg-letter-2711;1349;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;173;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;47.7,9.26666667;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 41{;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0101;1847-12-20;;;;;;
lassberg-letter-2712;2963;Ansbach;Ludwig von Madroux;102520011;https://d-nb.info/gnd/102520011;;Dortmund;Stadt- und Landesbibliothek;1847;AN;lassberg-correspondent-0289;Madroux, Ludwig von;notKnown;-;-;-;-;49.3,10.58333333;;;lassberg-place-0006;1847-12-24;;;;;;
lassberg-letter-2713;1350;Meersburg;Jacobea von Liebenau;-;-;183;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1847;VON;lassberg-correspondent-0171;-;-;-;-;-;-;47.7,9.26666667;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 43;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0101;1847-12-27;;;;;;
lassberg-letter-2714;2964;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1847;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;47.42416667,9.37083333;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 104 (1986), S. 123-62, S. 137;https://www.digishelf.de/objekt/bsz014854767_1986/143/;lassberg-place-0141;1847-12-29;;;;;;
lassberg-letter-2715;1351;Unbekannt;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;1;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1848;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;-;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 45;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0152;1848-01-06;;;;;;
lassberg-letter-2716;1352;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;3;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1848;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;47.7,9.26666667;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 47-52;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0101;1848-01-07;;;;;;
lassberg-letter-2717;2965;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1848;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;47.42416667,9.37083333;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 104 (1986), S. 123-62, S. 139;https://www.digishelf.de/objekt/bsz014854767_1986/143/;lassberg-place-0141;1848-01-13;;;;;;
lassberg-letter-2718;2966;Ansbach;Ludwig von Madroux;102520011;https://d-nb.info/gnd/102520011;;Dortmund;Stadt- und Landesbibliothek;1848;AN;lassberg-correspondent-0289;Madroux, Ludwig von;notKnown;-;-;-;-;49.3,10.58333333;;;lassberg-place-0006;1848-01-17;;;;;;
lassberg-letter-2719;2967;Fulda;Johannes Friedrich Lange;116688629;https://de.wikipedia.org/wiki/Friedrich_Lange_%28Architekt%29;;Karlsruhe;Badische Landesbibliothek;1848;AN;lassberg-correspondent-0219;Lange, Johannes Friedrich;male;1811;Kunsterzieher,Architekt;-;-;50.55083333,9.67527778;;;lassberg-place-0052;1848-01-18;;;;;;
lassberg-letter-2720;2968;Bökendorf;August von Haxthausen;118547305;https://de.wikipedia.org/wiki/August_Franz_von_Haxthausen;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1848;AN;lassberg-correspondent-0029;Haxthausen, August von;male;1792;Volkswirt,Schriftsteller,Jurist,Landwirt,Agrarwissenschaftler,Sammler;9;-;-;;;lassberg-place-0013;1848-01-24;;;;;;
lassberg-letter-2721;2969;St. Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;;Adliswill;Familie Luzzi-Wirth;1848;AN;lassberg-correspondent-0057;Greith, Carl Johann;male;1807;Bischof,Katholischer Theologe,Hochschullehrer;2;-;47.42416667,9.37083333;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 104 (1986), S. 123-62, S. 139;https://www.digishelf.de/objekt/bsz014854767_1986/143/;lassberg-place-0141;1848-01-30;;;;;;
lassberg-letter-2722;1353;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;16;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1848;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;47.7,9.26666667;Karl Siegfried Bader, Der Sonderbundskrieg im Urteil eines Schwaben. Briefe des Joseph von Laßberg an Hermann von Liebenau 1847-1849. In: Geschichtsfreund 104 (1951), S. 5-70, S. 52;https://www.e-periodica.ch/digbib/view?pid=gfr-001%253A1951%253A104;lassberg-place-0101;1848-01-31;;;;;;
lassberg-letter-2723;2970;Donaueschingen;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1848;AN;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1848-02-04;;;;;;
lassberg-letter-2724;2971;Zürich;Gerold Ludwig Meyer von Knonau;100372724;https://de.wikipedia.org/wiki/Gerold_Meyer_von_Knonau_(Archivar);;Dortmund;Stadt- und Landesbibliothek;1848;AN;lassberg-correspondent-0140;Meyer von Knonau, Gerold Ludwig;male;1804;Archivar,Geograf,Historiker;10;-;47.37444444,8.54111111;Karl Siegfried Bader (Hg.), Joseph von Lassberg. Mittler und Sammler. Aufsätze zu seinem 100. Todestag. Stuttgart 1955, S. 249;-;lassberg-place-0166;1848-02-05;;;;;;
lassberg-letter-2725;2972;Zürich;Friedrich vonWyss;117349518;https://hls-dhs-dss.ch/de/articles/015796/2013-11-28/;;Karlsruhe;Badische Landesbibliothek;1848;AN;lassberg-correspondent-0126;Wyss, Friedrich von;male;1818;Jurist;6;Prof.;47.37444444,8.54111111;;;lassberg-place-0166;1848-02-07;;;;;;
lassberg-letter-2726;2973;Fulda;Johannes Friedrich Lange;116688629;https://de.wikipedia.org/wiki/Friedrich_Lange_%28Architekt%29;;Karlsruhe;Badische Landesbibliothek;1848;AN;lassberg-correspondent-0219;Lange, Johannes Friedrich;male;1811;Kunsterzieher,Architekt;-;-;50.55083333,9.67527778;;;lassberg-place-0052;1848-02-10;;;;;;
lassberg-letter-2727;2974;Ansbach;Ludwig von Madroux;102520011;https://d-nb.info/gnd/102520011;;Dortmund;Stadt- und Landesbibliothek;1848;AN;lassberg-correspondent-0289;Madroux, Ludwig von;notKnown;-;-;-;-;49.3,10.58333333;;;lassberg-place-0006;1848-02-12;;;;;;
lassberg-letter-2728;2975;Unbekannt;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;;Bern;Burgerbibliothek;1848;AN;lassberg-correspondent-0043;Zeerleder, Bernhard von;male;1788;Politiker;-;-;-;;;lassberg-place-0152;1848-02-13;;;;;;
lassberg-letter-2729;1354;Meersburg;Wilhelm Ludwig August, Prinz von Baden;101798393;https://de.wikipedia.org/wiki/Wilhelm_von_Baden_(1792%E2%80%931859);;Karlsruhe;Badische Landesbibliothek;1848;VON;lassberg-correspondent-0363;Wilhelm, Baden, Markgraf;male;1792;Landwirt,Politiker,Kommandeur;-;-;47.7,9.26666667;;;lassberg-place-0101;1848-02-14;;;;;;
